T (C)	Fraction solid (wt)-TOTAL	Fraction liquid (wt)-LIQUID	Density (g/(cm)^3)-TOTAL	Volume change (%)-  	Average expansion coeff. (10e-6 1/K)-  	Thermal conductivity (W/(m*K))-TOTAL	Electrical conductivity (10e6 1/(Ohm*m))-TOTAL	Young's modulus (GPa)-TOTAL	Poisson's ratio-TOTAL	Enthalpy (J/mole)-TOTAL	Specific heat (J/(mole K))-TOTAL	Latent heat (J/mole)-TOTAL
175.0	1.0	0.0	7.14732	-5.87999	27.18171	71.01823	6.46815	9.32157	0.14259	3557.072	27.4984	 
170.0	1.0	0.0	7.1503	-5.9193	27.1472	71.04646	6.54373	9.37194	0.14259	3419.883	27.4378	 
165.0	1.0	0.0	7.15328	-5.95851	27.11272	71.07542	6.62111	9.42157	0.14259	3282.996	27.3774	 
160.0	1.0	0.0	7.15626	-5.99762	27.07829	71.10515	6.70034	9.47047	0.14259	3146.409	27.3174	 
155.0	1.0	0.0	7.15923	-6.03664	27.0439	71.13567	6.78149	9.51867	0.14259	3010.124	27.257	 
150.0	1.0	0.0	7.1622	-6.07555	27.00955	71.16701	6.86465	9.56618	0.14259	2874.137	27.1974	 
145.0	1.0	0.0	7.16516	-6.11437	26.97524	71.19919	6.94987	9.61303	0.14259	2738.45	27.1374	 
140.0	1.0	0.0	7.16811	-6.1531	26.94097	71.23225	7.03725	9.65922	0.14259	2603.06	27.078	 
135.0	1.0	0.0	7.17107	-6.19172	26.90673	71.26622	7.12685	9.70477	0.14259	2467.967	27.0186	 
130.0	1.0	0.0	7.17401	-6.23025	26.87254	71.30114	7.21878	9.74969	0.14259	2333.171	26.9592	 
125.0	1.0	0.0	7.17695	-6.26868	26.83839	71.33703	7.31311	9.79401	0.1426	2198.669	26.9004	 
120.0	1.0	0.0	7.17989	-6.30702	26.80428	71.37393	7.40995	9.83773	0.1426	2064.462	26.8414	 
115.0	1.0	0.0	7.18282	-6.34526	26.77021	71.41189	7.50939	9.88087	0.1426	1930.548	26.7828	 
110.0	1.0	0.0	7.18575	-6.38341	26.73618	71.45094	7.61155	9.92343	0.1426	1796.925	26.7246	 
105.0	1.0	0.0	7.18867	-6.42145	26.70219	71.49112	7.71653	9.96543	0.1426	1663.594	26.6662	 
100.0	1.0	0.0	7.19159	-6.45941	26.66824	71.53248	7.82445	10.00688	0.1426	1530.552	26.6084	 
95.0	1.0	0.0	7.1945	-6.49726	26.63433	71.57507	7.93544	10.04779	0.1426	1397.799	26.5506	 
90.0	1.0	0.0	7.19741	-6.53503	26.60046	71.61892	8.04962	10.08817	0.1426	1265.333	26.4932	 
85.0	1.0	0.0	7.20031	-6.57269	26.56663	71.6641	8.16715	10.12802	0.1426	1133.152	26.4362	 
80.0	1.0	0.0	7.2032	-6.61027	26.53284	71.71065	8.28816	10.16736	0.14261	1001.256	26.3792	 
75.0	1.0	0.0	7.2061	-6.64774	26.49908	71.75863	8.41282	10.20619	0.14261	869.643	26.3226	 
70.0	1.0	0.0	7.20898	-6.68513	26.46537	71.80811	8.54129	10.24453	0.14261	738.311	26.2664	 
65.0	1.0	0.0	7.21187	-6.72241	26.43171	71.85913	8.67374	10.28237	0.14261	607.259	26.2104	 
60.0	1.0	0.0	7.21474	-6.75961	26.39808	71.91178	8.81037	10.31974	0.14261	476.484	26.155	 
55.0	1.0	0.0	7.21761	-6.79671	26.36449	71.96611	8.95137	10.35662	0.14261	345.986	26.0996	 
50.0	1.0	0.0	7.22048	-6.83371	26.33094	72.0222	9.09696	10.39304	0.14261	215.762	26.0448	 
45.0	1.0	0.0	7.22334	-6.87062	26.29743	72.08013	9.24736	10.42899	0.14262	85.81	25.9904	 
40.0	1.0	0.0	7.2262	-6.90744	26.26395	72.13997	9.40281	10.46448	0.14262	-43.872	25.9364	 
35.0	1.0	0.0	7.22905	-6.94417	26.23052	72.20182	9.56357	10.49952	0.14262	-173.286	25.8828	 
30.0	1.0	0.0	7.2319	-6.9808	26.19712	72.26577	9.72991	10.53411	0.14262	-302.435	25.8298	 
25.0	1.0	0.0	7.23474	-7.01734	 	72.3319	9.90214	10.56826	0.14262	-431.322	 	 
