T (C)	Fraction solid (wt)-TOTAL	Fraction liquid (wt)-LIQUID	Density (g/(cm)^3)-TOTAL	Volume change (%)-  	Average expansion coeff. (10e-6 1/K)-  	Thermal conductivity (W/(m*K))-TOTAL	Electrical conductivity (10e6 1/(Ohm*m))-TOTAL	Young's modulus (GPa)-TOTAL	Poisson's ratio-TOTAL	Enthalpy (J/mole)-TOTAL	Specific heat (J/(mole K))-TOTAL	Latent heat (J/mole)-TOTAL
110.0	1.0	0.0	10.26179	-5.26955	26.8186	35.79991	3.8137	21.58899	0.41917	3849.596	27.7384	 
105.0	1.0	0.0	10.26601	-5.30851	26.76955	35.88248	3.87304	21.77674	0.41917	3711.176	27.684	 
100.0	1.0	0.0	10.27022	-5.34732	26.72079	35.96574	3.93405	21.96295	0.41917	3573.028	27.6296	 
95.0	1.0	0.0	10.27442	-5.38599	26.67232	36.0497	3.99679	22.1476	0.41917	3435.15	27.5756	 
90.0	1.0	0.0	10.2786	-5.42451	26.62414	36.13442	4.06134	22.3307	0.41917	3297.544	27.5212	 
85.0	1.0	0.0	10.28278	-5.4629	26.57625	36.2199	4.12778	22.51225	0.41917	3160.208	27.4672	 
80.0	1.0	0.0	10.28694	-5.50115	26.52864	36.3062	4.19619	22.69226	0.41917	3023.142	27.4132	 
75.0	1.0	0.0	10.29109	-5.53925	26.48133	36.39335	4.26667	22.87071	0.41917	2886.345	27.3594	 
70.0	1.0	0.0	10.29523	-5.57722	26.43431	36.48138	4.33931	23.04762	0.41917	2749.816	27.3058	 
65.0	1.0	0.0	10.29936	-5.61506	26.38758	36.57034	4.41422	23.22299	0.41917	2613.556	27.252	 
60.0	1.0	0.0	10.30347	-5.65276	26.34115	36.66027	4.49148	23.39681	0.41917	2477.562	27.1988	 
55.0	1.0	0.0	10.30757	-5.69033	26.295	36.75121	4.57123	23.5691	0.41917	2341.834	27.1456	 
50.0	1.0	0.0	10.31167	-5.72776	26.24914	36.84322	4.65358	23.73984	0.41917	2206.371	27.0926	 
45.0	1.0	0.0	10.31575	-5.76506	26.20357	36.93634	4.73866	23.90903	0.41917	2071.171	27.04	 
40.0	1.0	0.0	10.31982	-5.80223	26.15829	37.03063	4.82662	24.07669	0.41917	1936.234	26.9874	 
35.0	1.0	0.0	10.32388	-5.83928	26.11332	37.12616	4.91758	24.24282	0.41917	1801.558	26.9352	 
30.0	1.0	0.0	10.32793	-5.8762	26.06862	37.22297	5.01173	24.4074	0.41916	1667.14	26.8836	 
25.0	1.0	0.0	10.33197	-5.91299	 	37.32115	5.10921	24.57045	0.41916	1532.98	 	 
