T (C)	Fraction solid (wt)-TOTAL	Fraction liquid (wt)-LIQUID	Density (g/(cm)^3)-TOTAL	Volume change (%)-  	Average expansion coeff. (10e-6 1/K)-  	Thermal conductivity (W/(m*K))-TOTAL	Electrical conductivity (10e6 1/(Ohm*m))-TOTAL	Young's modulus (GPa)-TOTAL	Poisson's ratio-TOTAL	Enthalpy (J/mole)-TOTAL	Specific heat (J/(mole K))-TOTAL	Latent heat (J/mole)-TOTAL
165.0	1.0	0.0	8.97786	-4.53837	25.19458	39.70079	3.69837	25.96745	0.39508	5249.857	28.8434	 
160.0	1.0	0.0	8.98139	-4.57584	25.14813	39.78387	3.74889	26.27207	0.39508	5105.991	28.7732	 
155.0	1.0	0.0	8.9849	-4.61318	25.10186	39.86781	3.80067	26.57388	0.39508	4962.478	28.7026	 
150.0	1.0	0.0	8.98841	-4.65038	25.05577	39.95265	3.85376	26.87288	0.39508	4819.317	28.6322	 
145.0	1.0	0.0	8.9919	-4.68744	25.00985	40.03843	3.90822	27.16906	0.39508	4676.508	28.5618	 
140.0	1.0	0.0	8.99539	-4.72437	24.96412	40.12518	3.96409	27.46244	0.39508	4534.053	28.491	 
135.0	1.0	0.0	8.99886	-4.76116	24.91855	40.21294	4.02142	27.75301	0.39508	4391.952	28.4202	 
130.0	1.0	0.0	9.00233	-4.79782	24.87317	40.30175	4.08029	28.04078	0.39508	4250.205	28.3494	 
125.0	1.0	0.0	9.00578	-4.83435	24.82796	40.39165	4.14075	28.32576	0.39507	4108.812	28.2786	 
120.0	1.0	0.0	9.00923	-4.87074	24.78294	40.48269	4.20286	28.60794	0.39507	3967.773	28.2078	 
115.0	1.0	0.0	9.01266	-4.907	24.73808	40.57491	4.2667	28.88733	0.39507	3827.089	28.1368	 
110.0	1.0	0.0	9.01609	-4.94313	24.69341	40.66836	4.33233	29.16394	0.39507	3686.759	28.066	 
105.0	1.0	0.0	9.01951	-4.97912	24.64892	40.76309	4.39984	29.43776	0.39507	3546.784	27.995	 
100.0	1.0	0.0	9.02291	-5.01499	24.6046	40.85916	4.4693	29.7088	0.39507	3407.162	27.9244	 
95.0	1.0	0.0	9.02631	-5.05073	24.56045	40.95662	4.54081	29.97705	0.39507	3267.895	27.8534	 
90.0	1.0	0.0	9.02969	-5.08634	24.51649	41.05554	4.61445	30.24253	0.39507	3128.981	27.7828	 
85.0	1.0	0.0	9.03307	-5.12182	24.4727	41.15597	4.69031	30.50523	0.39506	2990.42	27.7122	 
80.0	1.0	0.0	9.03644	-5.15718	24.42909	41.25798	4.76851	30.76516	0.39506	2852.211	27.6418	 
75.0	1.0	0.0	9.0398	-5.19241	24.38566	41.36164	4.84915	31.02231	0.39506	2714.354	27.5714	 
70.0	1.0	0.0	9.04314	-5.22751	24.34241	41.46703	4.93234	31.27669	0.39506	2576.847	27.5014	 
65.0	1.0	0.0	9.04648	-5.26249	24.29934	41.57423	5.01821	31.5283	0.39506	2439.689	27.4316	 
60.0	1.0	0.0	9.04981	-5.29735	24.25644	41.68332	5.10689	31.77714	0.39506	2302.88	27.3618	 
55.0	1.0	0.0	9.05313	-5.33208	24.21371	41.79439	5.19852	32.02322	0.39506	2166.417	27.2926	 
50.0	1.0	0.0	9.05644	-5.36669	24.17117	41.90753	5.29324	32.26653	0.39506	2030.3	27.2234	 
45.0	1.0	0.0	9.05975	-5.40118	24.12881	42.02285	5.39123	32.50707	0.39506	1894.525	27.155	 
40.0	1.0	0.0	9.06304	-5.43555	24.08661	42.14044	5.49263	32.74485	0.39505	1759.09	27.087	 
35.0	1.0	0.0	9.06632	-5.4698	24.04461	42.26043	5.59765	32.97987	0.39505	1623.994	27.0192	 
30.0	1.0	0.0	9.0696	-5.50393	24.0028	42.38293	5.70647	33.21213	0.39505	1489.234	26.952	 
25.0	1.0	0.0	9.07286	-5.53794	 	42.50808	5.8193	33.44162	0.39505	1354.805	 	 
